word	word_id	sent	start	stop
дуло	дуло_noun	Дуло-то пустое, а убери сию пустоту, убери свободу ― весь смысл механики и улетучится. [Борис Евсеев. Евстигней // «Октябрь», 2010] [омонимия не снята]	1	5
дуло	дуло_noun	Даниил подошел ближе, бесстрастно уткнул дуло в лицо отца. [Элеонора Церниш. Слепая ярость // «Криминальный отдел», 2010] [омонимия не снята]	42	46
дуло	дуло_noun	Она говорила, что ощущает дуло винтовки, приставленной к спине… [Память во имя будущего // «Родина», 2010] [омонимия не снята]	27	31
дуло	дуло_noun	― Тогда я тебя прямо здесь, ― холодное дуло ткнулось в висок, чиркнуло по щеке, раздвигая губы, рот наполнился слюной с противным привкусом железа. [Ю. И. Андреева. Многоточие сборки (2009)] [омонимия не снята]	40	44
дуло	дуло_noun	Туда Кордовин шмыгнул и замер, выставив из-за угла на вершок дуло малыша- «глока». [Дина Рубина. Белая голубка Кордовы (2008-2009)] [омонимия не снята]	62	66
дуло	дуло_noun	И тут преданный зять Славик подался вперед, и уже не глядя в дуло, с искренней обидой проговорил: [Дина Рубина. Белая голубка Кордовы (2008-2009)] [омонимия не снята]	62	66
дуло	дуло_noun	На него из руки Кордовина безжалостно глядело маленькое черное дуло. [Дина Рубина. Белая голубка Кордовы (2008-2009)] [омонимия не снята]	64	68
дуло	дуло_noun	Напротив, отец сажал меня рядом с собой вечером, когда чистил дуло ружья шомполом или снаряжал патроны ― вставлял медный пистон в картонную гильзу, засыпал дробь и втыкал пыж из мятой газетной бумаги. [Герман Садулаев. Шалинский рейд (2009) // «Знамя», 2010] [омонимия не снята]	63	67
дуло	дуло_noun	Клинок выпьет свой глоток крови, дуло содрогнется в оргазме выстрела. [Герман Садулаев. Шалинский рейд (2009) // «Знамя», 2010] [омонимия не снята]	34	38
дуло	дуло_noun	У стола лежала Лейла, в ее руке был мой пистолет, дуло “стечкина” она держала во рту, голова была прострелена, изо рта сочилась кровь. [Герман Садулаев. Шалинский рейд (2009) // «Знамя», 2010] [омонимия не снята]	51	55
дуло	дуло_noun	Дуло моего автомата было нацелено ему прямо в лоб. [Герман Садулаев. Шалинский рейд (2009) // «Знамя», 2010] [омонимия не снята]	1	5
дуло	дуло_noun	Как правильно упереть приклад в плечо, чтобы дуло не дергалось при отдаче. [Герман Садулаев. Шалинский рейд (2009) // «Знамя», 2010] [омонимия не снята]	46	50
дуло	дуло_noun	Лязгнул выстрел, близко, у самого уха. Дуло автомата упиралось в подбородок. Он прострелил себе голову. [Герман Садулаев. Шалинский рейд (2009) // «Знамя», 2010] [омонимия не снята]	40	44
дуло	дуло_noun	Фотоаппарат закрепил на штативе, «дуло» объектива высунул через специальный рукав чехла наружу и направил на вход в нору. [Василий Вишневский. Речная жар-птица // «Наука и жизнь», 2008] [омонимия не снята]	35	39
дуло	дуло_noun	Приставив дуло нагана к виску, Адам подумал: «Теперь понятно, почему люди стреляются чаще всего в висок, ― удобно и орудие убийства не отпугивает, не попадает в поле зрения: даже в последние секунды жизни человек не хочет пренебречь комфортом». [Вацлав Михальский. Храм Согласия (2008)] [омонимия не снята]	11	15
дуло	дуло_noun	Владимир чуть не стукнулся лбом в дуло пистолета. [Ирина Бахтина. По пути в никуда (2007)] [омонимия не снята]	35	39
дуло	дуло_noun	И Сатана, склонившись над Рублевкой, стал запихивать дуло нагана ему в рот. [Михаил Гиголашвили. Чертово колесо (2007)] [омонимия не снята]	54	58
дуло	дуло_noun	― Эй, дошло до тебя, наконец? Сатана сунул дуло нагана куда-то вниз. Женщина взвизгнула. [Михаил Гиголашвили. Чертово колесо (2007)] [омонимия не снята]	44	48
дуло	дуло_noun	Потом Тугуши сообщил, что у девочек уже были первые неприятности: где-то тайком засняли сеанс на видеопленку и шантажировали милицией, где-то кинули, не дали денег, где-то отказались от глупого сеанса, но взамен так затрахали до полусмерти в групповую, что даже крепкая Гюль, которой все нипочем, неподдельно стонала, обмазывая мазью анус, куда ей сунули дуло пистолета, когда она попыталась от чего-то увильнуть. [Михаил Гиголашвили. Чертово колесо (2007)] [омонимия не снята]	356	360
дуло	дуло_noun	― И дуло обреза передвинулось в их сторону. [Михаил Гиголашвили. Чертово колесо (2007)] [омонимия не снята]	5	9
дуло	дуло_noun	Железо терло ногу при ходьбе, и он боялся, что мать или жена заметят, как выпирает из кармана дуло. [Михаил Гиголашвили. Чертово колесо (2007)] [омонимия не снята]	95	99
дуло	дуло_noun	Он тоже, когда начинал, чуть не уложил людей при первом задержании, когда не удержал автомата, и дуло повело веером. [Михаил Гиголашвили. Чертово колесо (2007)] [омонимия не снята]	98	102
дуло	дуло_noun	Я действительно отвык, что каждая мразь может приставить тебе дуло к виску, обыскать, унизить!.. [Михаил Гиголашвили. Экобаба и дикарь (1998-2007) // «Зарубежные записки», 2009] [омонимия не снята]	63	67
дуло	дуло_noun	Он втискивает дуло меж губ и медленно спускает курок. [Леонид Зорин. Медный закат (2007) // «Знамя», 2008] [омонимия не снята]	15	19
дуло	дуло_noun	Лопасти хлопали, сизая рябь бежала поверху, ветер нагоном вынимал воздух, от напора нельзя было дышать. Повернулось дуло пулемета. Кореша срезало. [Александр Иличевский. Матисс // «Новый Мир», 2007] [омонимия не снята]	117	121
дуло	дуло_noun	А из-за плеча хищно выглянуло дуло автомата. [Евгений Сухов. Делу конец -- сроку начало (2007)] [омонимия не снята]	31	35
дуло	дуло_noun	Автоматное дуло следило за мной, но я был уверен, что часовой не выстрелит. [Сергей Ястребов. Лунная соната (2007)] [омонимия не снята]	12	16
дуло	дуло_noun	― Служивый, а чего ты автомат за дуло держишь, тебя так учили? [Захар Прилепин. Санькя (2006)] [омонимия не снята]	34	38
дуло	дуло_noun	Михаил, недоумевая, заглянул в дуло, нажав при этом на крючок еще раз. [Алексей Слаповский. Синдром Феникса // «Знамя», 2006] [омонимия не снята]	32	36
дуло	дуло_noun	Не долго думая, он приставил к замочной скважине дуло автомата, выстрелил, и пинком распахнул дверь настежь. [Дмитрий Глуховский. Метро 2033 (2005)] [омонимия не снята]	50	54
дуло	дуло_noun	Давно это было… Сейчас же дуло оружия направляют с экрана телевизора прямо на сидящих перед ним. [Нонна Мордюкова. Казачка (2005)] [омонимия не снята]	27	31
дуло	дуло_noun	И снова я увидел стальное дуло в лицо и белый палец на курке. [Анатолий Приставкин. Вагончик мой дальний (2005)] [омонимия не снята]	27	31
дуло	дуло_noun	Уж сколько мы, ребятня, нагляделись за войну всякого: и бомбочки-зажигалки, и те чугунные чушки, что могли снести полквартала, но отчего-то не взорвались… И лимонки, которые бросали в костер, перед тем как разбежаться, и самопалы… Но никогда я не представлял, как зябко под желудком становится, слабеют в коленках ноги, когда в твое лицо упирается дуло… Черный зрачок смерти. [Анатолий Приставкин. Вагончик мой дальний (2005)] [омонимия не снята]	349	353
дуло	дуло_noun	Но незнакомец внезапно выхватил пистолет и направил дуло в нашу сторону. [Татьяна Сахарова. Добрая фея с острыми зубками (2005)] [омонимия не снята]	53	57
дуло	дуло_noun	Дуло пепеломета пока нейтрально целилось в тучки, однако пепелометчик уже изготовился ― это было видно. [Дмитрий Емец. Таня Гроттер и колодец Посейдона (2004)] [омонимия не снята]	1	5
дуло	дуло_noun	Плахотников встал, открыл стоящий рядом контейнер, достал охотничье ружье и направил дуло на тигрицу. [Вальтер Запашный. Риск. Борьба. Любовь (1998-2004)] [омонимия не снята]	86	90
дуло	дуло_noun	Я выхватил пистолет и направил дуло на Багиру. [Вальтер Запашный. Риск. Борьба. Любовь (1998-2004)] [омонимия не снята]	32	36
дуло	дуло_noun	В правой руке, нисколько не смущаясь, он держал пистолет. Дуло смотрело Марии в голову. Трегубов зорко оглядел все углы и издалека кивнул Гурову. [Н. Леонов, А. Макеев. Ментовская крыша (2004)] [омонимия не снята]	59	63
дуло	дуло_noun	Николай Лазаревич молча выслушал ее, а когда она бросила трубку, ведомый чувством вины, подошел к секретеру, вытащил из ящика револьвер, приставил дуло к виску и нажал на курок. [Артем Тарасов. Миллионер (2004)] [омонимия не снята]	148	152
дуло	дуло_noun	Бородатый в черных очках вставляет, ухмыляясь, ей в задний проход дуло пистолета и спускает курок. [Михаил Шишкин. Венерин волос (2004) // «Знамя», 2005] [омонимия не снята]	67	71
дуло	дуло_noun	Почти теряя сознание, он увидел подошедшего к нему офицера, направленное прямо в лоб черное дуло пистолета. [Мозаика войны (2004) // «Наш современник», 2004.02.15] [омонимия не снята]	93	97
дуло	дуло_noun	А потому в самом начале, увидев перед собой дуло ружья Боркина (Евгений Панов), он не пугается ― остановившийся взгляд Иванова ― Бакалова, словно слезами, набухает изнутри надеждой. [Четыре вечера (2004) // «Театральная жизнь», 2004.02.23] [омонимия не снята]	45	49
дуло	дуло_noun	Гуров помог ему, схватив за шиворот, и тут же приставил к его виску дуло пистолета. [Н. Леонов, А. Макеев. Гроссмейстер сыска (2003)] [омонимия не снята]	69	73
дуло	дуло_noun	Сидит он у окошка, дуло ружья наружу, охраняет тот самый воздухозаборник. [Алексей Лукьянов. Артиллеристы. Занимательные истории о богах войны // «Октябрь», 2003] [омонимия не снята]	20	24
дуло	дуло_noun	Кручу барабан и приставляю дуло к виску. [Алексей Лукьянов. Артиллеристы. Занимательные истории о богах войны // «Октябрь», 2003] [омонимия не снята]	28	32
дуло	дуло_noun	В одном из них дипломат утверждал, что его били кулаками и резиновыми дубинками, заставляли копать себе могилу, вставляли в рот дуло пистолета и пригрозили казнить мать, если он не будет сотрудничать со следствием. [Владимир Львов. Апокалипсис уже сегодня (2003) // «Вслух о…», 2003.07.01] [омонимия не снята]	129	133
дуло	дуло_noun	Охотнику не пришлось часами лежать в засаде, вздрагивать при виде чуть шелохнувшейся ветки, с замиранием сердца рассматривать еще не заветренные следы у сердитой горной речки ― глупая «серая зайчиха» доверчиво выскочила из леса прямо на сверкающее начищенной сталью дуло. [Татьяна Устинова. Большое зло и мелкие пакости (2003)] [омонимия не снята]	267	271
дуло	дуло_noun	Воткнув палец в дуло солдатского ружья, он мог поднять его и держать горизонтально. [Михаил Шишкин. Всех ожидает одна ночь (1993-2003)] [омонимия не снята]	17	21
дуло	дуло_noun	Глаз его был прищурен. Дуло глядело мне в лоб. ― Что означает эта дурная шутка? [Михаил Шишкин. Всех ожидает одна ночь (1993-2003)] [омонимия не снята]	24	28
дуло	дуло_noun	Я стоял напротив того места и видел, как он целился сначала в голову, потом, видно, вспомнив наставление Шрайбера, опустил дуло чуть пониже. [Михаил Шишкин. Всех ожидает одна ночь (1993-2003)] [омонимия не снята]	124	128
дуло	дуло_noun	Но я чувствовал себя оленем, на которого направили дуло в трех шагах: не промахнется! [Ксения Букша. Эрнст и Анна (2002)] [омонимия не снята]	52	56
дуло	дуло_noun	Чиграшов запирает за мною дверь, выпивает у себя в комнате, присев на край табурета, стакан водки, щелчком посылает папиросу из пачки, с чувством, с толком, с расстановкой затягивается полной грудью, внезапно раздумывает курить и прилежно плющит едва начатую «Беломорину» о дно стеклянной пепельницы, выдвигает ящик стола и достает что-то (камера наплывает), оказавшееся пятизарядным дамским револьвером, засовывает дуло себе в рот, стискивает железо зубами и стреляет на счет три. [Сергей Гандлевский. НРЗБ // «Знамя», 2002] [омонимия не снята]	417	421
дуло	дуло_noun	― Осторожно, он заряжен, ― сказал Лев, увидев, что мэтр с интересом заглядывает в дуло. [Сергей Гандлевский. НРЗБ // «Знамя», 2002] [омонимия не снята]	83	87
дуло	дуло_noun	421): «Обиду стерла кровь, / И ты, ты думаешь, по нем вздыхая, / Что я приставлю дуло (я! [Эмма Герштейн. Анна Ахматова и Лев Гумилев (1994-2002)] [омонимия не снята]	82	86
дуло	дуло_noun	Беглец увидел, что дуло ружья направлено прямо в грудь ему, прямо в сердце. [Василий Голованов. Остров, или оправдание бессмысленных путешествий (2002)] [омонимия не снята]	20	24
дуло	дуло_noun	И все-таки я думаю: что могло бы спасти его в тот момент, когда он засовывал дуло ружья в рот и знал, что осечки не будет? [Василий Голованов. Остров, или оправдание бессмысленных путешествий (2002)] [омонимия не снята]	78	82
дуло	дуло_noun	Прочистил дуло, вставил ленту и приготовился ждать. [Наталья Гранина. Буденновская атака. Вдовы легендарных советских полководцев ведут бои на подступах к родному дому (2002) // «Известия», 2002.07.28] [омонимия не снята]	11	15
дуло	дуло_noun	Встает и громко кричит: «Аут!» , направив в спину врага дуло маркера. Кстати, это еще одно правило: если находишься от человека на расстоянии трех метров и на линии прямого попадания, то совсем необязательно расстреливать несчастного в упор. [Дмитрий Гусев. Вот пуля пролетела, и ага! (2002) // «Homes & Gardens», 2002.04.15] [омонимия не снята]	57	61
дуло	дуло_noun	«Не сдам форт», ― думаю я. Завалив себя досками, высовываю наружу дуло. И тут время истекло. [Дмитрий Гусев. Вот пуля пролетела, и ага! (2002) // «Homes & Gardens», 2002.04.15] [омонимия не снята]	67	71
дуло	дуло_noun	У Голева что-то промелькнуло в голове, что-то нехорошее, и когда он со штопором вынырнул из-под прилавка, то увидел перед собой маленькое черное дуло, глядевшее ему прямо в лоб. [Анна Матвеева. Голев и Кастро. Приключения гастарбайтера // «Звезда», 2002] [омонимия не снята]	146	150
дуло	дуло_noun	Вырвав пистолет из моей руки, Наташа направила дуло на Титову. [Варвара Синицына. Муза и генерал (2002)] [омонимия не снята]	48	52
дуло	дуло_noun	― жестко произнесла Наташа, и дуло пистолета воткнулось в грудь Титовой. [Варвара Синицына. Муза и генерал (2002)] [омонимия не снята]	31	35
дуло	дуло_noun	Он тебе дуло в ухо вставит, мы не можем вмешаться. [Анатолий Трушкин. 208 избранных страниц (1990-2002)] [омонимия не снята]	9	13
дуло	дуло_noun	Карлуша тыкал ему за ухо дуло его же собственного револьвера. [Леонид Юзефович. Казароза (2002)] [омонимия не снята]	26	30
дуло	дуло_noun	С треском оторвал кончик, намотал его на карандаш, затем взял со стола пистолет, ввел этот банник в дуло и, покрутив там, вынул обратно. [Леонид Юзефович. Казароза (2002)] [омонимия не снята]	101	105
дуло	дуло_noun	* * * Охотник садится в трамвай и кладет себе на колени ружье, направив дуло на соседа. [Веселый причал (2002) // «Транспорт России», 2002.05.20] [омонимия не снята]	73	77
дуло	дуло_noun	То есть с одной стороны ― чтобы с аусвайсом и под дула автоматов (депутаты по улицам не ходят, откуда им знать, как странно летним погожим днем выглядит дуло заряженного автомата АК-74 у вашего носа), а с другой стороны ― чтобы людям послабление вышло. [Хальт! А то хуже будет (2002) // «Автопилот», 2002.08.15] [омонимия не снята]	154	158
дуло	дуло_noun	Но Гимнюка, похоже, заклинило окончательно: он мертво врос тылом в стену, глазами в дуло. [Александр Гаррос, Алексей Евдокимов. [Голово]ломка (2001)] [омонимия не снята]	85	89
дуло	дуло_noun	Вадим вскочил, поймал ружье за дуло, но вырвать не смог ― Цитрон, падла, был не слабее его. [Александр Гаррос, Алексей Евдокимов. [Голово]ломка (2001)] [омонимия не снята]	32	36
дуло	дуло_noun	Один радикального производства плакатик Вадим даже сам прикнопил некогда вызывающего прикола ради к редакционной двери: спецназовский ниндзя в черной маске, пистолетное дуло анфас, алые литеры поверх: ДЕМОКРАТИЯ ― ЭТО БОЛЕЗНЬ! [Александр Гаррос, Алексей Евдокимов. [Голово]ломка (2001)] [омонимия не снята]	170	174
дуло	дуло_noun	Наконец Володя достал наган, поднял голову и навел дуло прямо мне в лоб. [Александр Городницкий. «И жить еще надежде» (2001)] [омонимия не снята]	52	56
дуло	дуло_noun	Нет, не смерть: на дуло пулемета Распростертым телом ты упал, Но зато, твоя родная рота Разгромила вражеский завал. [Лев Дурнов. Жизнь врача. Записки обыкновенного человека (2001)] [омонимия не снята]	20	24
дуло	дуло_noun	Но вместо неведомой влюблённой аспирантки он увидел перед собой дуло пистолета. [Игорь Ефимов. Суд да дело // «Звезда», 2001] [омонимия не снята]	65	69
дуло	дуло_noun	Особенно если дуло направлено кому-нибудь в живот. [Игорь Ефимов. Суд да дело // «Звезда», 2001] [омонимия не снята]	15	19
дуло	дуло_noun	К танку я иногда подходил и смотрел в его дуло. [Борис Минаев. Детство Левы (2001)] [омонимия не снята]	43	47
дуло	дуло_noun	Вольдемар размозжил голову их водителю, а сейчас дуло «Вала» было уже направлено в грудь Петро. [Александр Михайлов. Капкан для одинокого волка (2001)] [омонимия не снята]	50	54
дуло	дуло_noun	Тяни дуло на человека, пока не ощутишь… не ощутишь… [Валериан Скворцов. Сингапурский квартет (2001)] [омонимия не снята]	6	10
дуло	дуло_noun	Держа за дуло, он вернул Лин Цэсу отобранный кольт. [Валериан Скворцов. Сингапурский квартет (2001)] [омонимия не снята]	10	14
дуло	дуло_noun	ЗАЖИГАЛКА ВЫЗВАЛА ВЗРЫВ Деревенский парень Грегори Прайер, который использовал зажигалку, чтобы проверить ствол ружья (которое заряжается через дуло), был убит в лицо. [Виктор Цветов. Судьба играет человеком… (2001) // «Семья», 2001.11.14] [омонимия не снята]	145	149
дуло	дуло_noun	Тургенев шагнул к своему месту и наткнулся на упершееся ему под вздох револьверное дуло. [Леонид Юзефович. Князь ветра (2001)] [омонимия не снята]	84	88
дуло	дуло_noun	Револьверное дуло вновь твердо уставилось ему в грудь. [Леонид Юзефович. Князь ветра (2001)] [омонимия не снята]	14	18
дуло	дуло_noun	Тогда такое творилось: денег ни гроша и дуло у затылка. [Петр Акимов. Плата за страх (2000)] [омонимия не снята]	41	45
дуло	дуло_noun	, подошел к одному солдату и говорит ему: «Ну-ка, опусти шомпол в дуло!» [Александр Архангельский. Александр I (2000)] [омонимия не снята]	67	71
дуло	дуло_noun	А Натку все вдавливает и вдавливает в стену, и один страх, животный страх, тоскливый страх, и это дуло, а Юлька смеется и все целится, целится… [Светлана Василенко. Звонкое имя (1997-2000)] [омонимия не снята]	99	103
дуло	дуло_noun	И точно ― дверца с его стороны распахнулась, на него было направлено черное дуло, и голос еще невидимого человека в камуфляже сказал: [Петр Галицкий. Опасная коллекция (2000)] [омонимия не снята]	77	81
дуло	дуло_noun	А главное, он усек, что человек, сидящий рядом с ним, не будет думать ни секунды, прежде чем прямо здесь и сейчас, прижав это холодное тяжелое дуло к его боку, нажать на спуск. [Петр Галицкий. Цена Шагала (2000)] [омонимия не снята]	144	148
дуло	дуло_noun	Пистолет автоматически дрогнул несколько раз в левой руке, и грузное тело падавшего навалилось сперва на дуло, все еще выпускавшее пули, потом на Виталия, заставив его практически встать на четвереньки, и, наконец, скользнув по его спине, перекатилось на холодный кафельный пол. [Петр Галицкий. Цена Шагала (2000)] [омонимия не снята]	106	110
дуло	дуло_noun	Рука с оружием взлетела в воздух так, что дуло уставилось в потолок, и в то же мгновение Толик всей тушей навалился на следователя. [Петр Галицкий. Цена Шагала (2000)] [омонимия не снята]	43	47
дуло	дуло_noun	― заорал Трегубец, одновременно пытаясь направить дуло пистолета в физиономию бандита. [Петр Галицкий. Цена Шагала (2000)] [омонимия не снята]	51	55
дуло	дуло_noun	Последний взревел от боли и повернул дуло пистолета… [Алексей Грачев. Ярый-3. Ордер на смерть (2000)] [омонимия не снята]	38	42
дуло	дуло_noun	― Так и лежи, а то грохну, ― хрипло сказал Артур и приставил дуло «тауруса» к ее затылку. [Алексей Грачев. Ярый-3. Ордер на смерть (2000)] [омонимия не снята]	62	66
дуло	дуло_noun	― осторожно спросила девушка, посмотрев в черное дуло «тауруса». [Алексей Грачев. Ярый-3. Ордер на смерть (2000)] [омонимия не снята]	50	54
дуло	дуло_noun	― Двойное дуло ружья уставилось прямо в голову старику. [Вадим Громов. Компромат для олигарха (2000)] [омонимия не снята]	11	15
дуло	дуло_noun	Затем, будто мешок с песком, навалил на него труп бомжеватого мужичка ― так, чтобы дуло пистолета смотрело примерно в направлении пулевого отверстия у того в одежде. [Вадим Громов. Компромат для олигарха (2000)] [омонимия не снята]	84	88
дуло	дуло_noun	Вмиг ему в спину уперлось дуло автомата. [Лев Дворецкий. Шакалы (2000)] [омонимия не снята]	27	31
дуло	дуло_noun	― повторил он, направляя дуло автомата в грудь «капитану», который тоже не заметил, как с другой стороны, за спиной часового, появился еще кто-то. [Виктор Доценко. Тридцатого уничтожить! (2000)] [омонимия не снята]	26	30
дуло	дуло_noun	― сварливо признался Панфилов, присматриваясь к обнажившемуся после последнего выстрела дулу своего оружия. ― Думаешь, дуло криво? ― насмешливо полюбопытствовала коллега. [Максим Милованов. Естественный отбор (2000)] [омонимия не снята]	120	124
