word	word_id	sent	start	stop
дуло	дуло_noun	Я лежу в обнимку с трофейным автоматом, дуло холодит висок.	41	45
дуло	дуло_noun	Разведка донесла, ― покосился на дуло моего мелкокалиберного «язык» и прогнусавил с обидой: ― Неправда, че ль?	34	38
дуло	дуло_noun	Пока этот воин правопорядка возился, дуло его короткого автомата скреблось то о носилки, то об пол.	38	42
дуло	дуло_noun	А приложил дуло к собственному сердцу — и не смог.	12	16
дуло	дуло_noun	Печигин увидел, что ближайший к нему охранник направил дуло на него и непонятно орет, разевая маленький рот на большом угреватом лице, одно и то же слово.	56	60
дуло	дуло_noun	Спереди торчало дуло, а вдоль корпуса, как сложенные за спиной руки, лежали оба манипулятора.	17	21
дуло	дуло_noun	Даниил подошел ближе, бесстрастно уткнул дуло в лицо отца.	42	46
дуло	дуло_noun	Она говорила, что ощущает дуло винтовки, приставленной к спине…	27	31
дуло	дуло_noun	Напротив, отец сажал меня рядом с собой вечером, когда чистил дуло ружья шомполом или снаряжал патроны ― вставлял медный пистон в картонную гильзу, засыпал дробь и втыкал пыж измятой газетной бумаги.	63	67
дуло	дуло_noun	Дуло моего автомата было нацелено ему прямо в лоб.	1	5
дуло	дуло_noun	Как правильно упереть приклад в плечо, чтобы дуло не дергалось при отдаче.	46	50
дуло	дуло_noun	Лязгнул выстрел, близко, у самого уха. Дуло автомата упиралось в подбородок. Он прострелил себе голову.	40	44
дуло	дуло_noun	Приставив дуло нагана к виску, Адам подумал: «Теперь понятно, почему люди стреляются чаще всего в висок, ― удобно и орудие убийства не отпугивает, не попадает в поле зрения: даже впоследние секунды жизни человек не хочет пренебречь комфортом».	11	15
дуло	дуло_noun	И Сатана, склонившись над Рублевкой, стал запихивать дуло нагана ему в рот.	54	58
дуло	дуло_noun	Я действительно отвык, что каждая мразь может приставить тебе дуло к виску, обыскать, унизить!..	63	67
дуло	дуло_noun	Он втискивает дуло меж губ и медленно спускает курок.	15	19
дуло	дуло_noun	А из-за плеча хищно выглянуло дуло автомата.	31	35
дуло	дуло_noun	Автоматное дуло следило за мной, но я был уверен, что часовой не выстрелит.	12	16
дуло	дуло_noun	Не долго думая, он приставил к замочной скважине дуло автомата, выстрелил, и пинком распахнул дверь настежь.	50	54
дуло	дуло_noun	Но незнакомец внезапно выхватил пистолет и направил дуло в нашу сторону.	53	57
дуло	дуло_noun	Дуло пепеломета пока нейтрально целилось в тучки, однако пепелометчик уже изготовился ― это было видно.	1	5
дуло	дуло_noun	Плахотников встал, открыл стоящий рядом контейнер, достал охотничье ружье и направил дуло на тигрицу.	86	90
дуло	дуло_noun	Николай Лазаревич молча выслушал ее, а когда она бросила трубку, ведомый чувством вины, подошел к секретеру, вытащил из ящика револьвер, приставил дуло к виску и нажал на курок.	148	152
дуло	дуло_noun	Сидит он у окошка, дуло ружья наружу, охраняет тот самый воздухозаборник.	20	24
дуло	дуло_noun	Воткнув палец в дуло солдатского ружья, он мог поднять его и держать горизонтально.	17	21
дуло	дуло_noun	― Осторожно, он заряжен, ― сказал Лев, увидев, что мэтр с интересом заглядывает в дуло.	83	87
дуло	дуло_noun	Беглец увидел, что дуло ружья направлено прямо в грудь ему, прямо в сердце.	20	24
дуло	дуло_noun	Охотник садится в трамвай и кладет себе на колени ружье, направив дуло на соседа.	67	71
дуло	дуло_noun	То есть с одной стороны ― чтобы с аусвайсом и под дула автоматов (депутаты по улицам не ходят, откуда им знать, как странно летним погожим днем выглядит дуло заряженного автоматаАК-74 у вашего носа), а с другой стороны ― чтобы людям послабление вышло.	154	158
дуло	дуло_noun	Но Гимнюка, похоже, заклинило окончательно: он мертво врос тылом в стену, глазами в дуло.	85	89
дуло	дуло_noun	Тогда такое творилось: денег ни гроша и дуло у затылка.	41	45
дуло	дуло_noun	Револьверное дуло вновь твердо уставилось ему в грудь.	14	18
дуло	дуло_noun	Деревенский парень Грегори Прайер, который использовал зажигалку, чтобы проверить ствол ружья (которое заряжается через дуло), был убит в лицо.	121	125
дуло	дуло_noun	Тяни дуло на человека, пока не ощутишь… не ощутишь…	6	10
дуло	дуло_noun	Держа за дуло, он вернул Лин Цэсу отобранный кольт.	10	14
дуло	дуло_noun	К танку я иногда подходил и смотрел в его дуло.	43	47
дуло	дуло_noun	Собрав ее, навернул на дуло круглую коробку глушителя, вложил в укороченный магазин три патрона.	24	28
дуло	дуло_noun	Меня приперли к стене, приставили холодное дуло револьвера ко лбу и приказали немедленно показать все, что у меня здесь имеется.	44	48
дуло	дуло_noun	Ткнувшись в снег, Меченый быстро вскочил, но… на него смотрело дуло пистолета.	64	68
дуло	дуло_noun	Тот в испуге открыл глаза и хотел выругаться, но… дуло пистолета было направлено в упор на него.	51	55
Дуло	дуло_noun	Дуло ходило перед глазами, он никак не мог поймать мушку, целился в голову.	1	5
дуло	дуло_noun	Несмотря на наведенное дуло, вырвал после короткой борьбы и отбросил в сторону револьвер.	24	28
дуло	дуло_noun	― Не так-то просто, ― язвительно произнес Симпкинс и, прислонившись к деревянному ограждению у борта, направил в Гатлинга дуло револьвера.	123	127
дуло	дуло_noun	Для этого надо вставить пыж или пробку в дуло, вогнать чуть пониже краев вылета, смотря, чтобы поверхность пыжа не покоробило, и затем положить слой дроби.	42	46
дуло	дуло_noun	Дюрок с неменьшей быстротой направил дуло в сторону Лемарена, а Эстамп прицелился в Варрена.	38	42
дуло	дуло_noun	Тогда, наконец, Шахов наставил дуло в одно из отверстий и торопливо дернул курок.	32	36
дуло	дуло_noun	Посредине комнаты, почти в упор направляя на него дуло нагана, стоял Кривенко.	51	55
Дуло	дуло_noun	Секунда колебания тянулась.  Дуло поднялось в уровень груди.  Что ж это?!	30	34
дуло	дуло_noun	Удивлённый Шариков пришёл и с неясным страхом заглянул в дуло на лице Борменталя, а затем на Филиппа Филипповича.	58	62
дуло	дуло_noun	Башня поворачивается сама собой, наводя на город насквозь пустое, сияющее внутри зеркальными нарезами дуло.	103	107
дуло	дуло_noun	Мелькнула в глазах черная нашивка и ледяным поцелуем коснулось виска револьверное дуло.	83	87
дуло	дуло_noun	За кустом мелькнуло дуло винтовки, и над головой его просвистала пуля.	21	25
Дуло	дуло_noun	Бледный и неуверенный, Похвиснев делает шаг вперед.  Перед Вильгельмом маленькое дуло.  Дуло, дрожа, поднимается.	89	93
Дуло	дуло_noun	Нет, видно, не хочет портить карьеры.  Дуло ползет вниз.  Целит в ногу.	40	44
дуло	дуло_noun	― Мишель делает знак генералу и с ужасом видит, как черное дуло пистолета ползет вправо и смотрит ему в глаза.	60	64
дуло	дуло_noun	Уже утро брезжило слабо в окно, и какая-то птица тихонько начала ворковать под крышей, когда Сережа задул свечку, лег на свою постель, вытянувшись, взял дуло револьвера в рот и нажалкурок.	154	158
дуло	дуло_noun	Мрачный маузер на ремнях в кобуре, Карасев «стейер» ― вороненое дуло.	65	69
дуло	дуло_noun	Турбин прикрикнул на него, и Малышев ушел в дуло пушки и сменился Николкой, суетливым, бестолковым и глупым в своем упрямстве.	45	49
дуло	дуло_noun	Мортиру выдвинули на веранду, причем сквозь стекла, завешенные, ее черное дуло отнюдь не казалось страшным.	75	79
дуло	дуло_noun	С последили площадки в высь, черную и синюю, целилось широченное дуло в глухом наморднике верст на двенадцать и прямо в полночный крест	66	70
дуло	дуло_noun	Он еще немного побродил по комнате, постучал прикладом об пол, заглянул в дуло.	75	79
дуло	дуло_noun	Он поставил винтовку между ног, как будто собираясь встать на караул перед Барабаном и немного присел для того, чтобы дуло пришлось как раз между кадыком и подбородком.	119	123
дуло	дуло_noun	Потом ледяное дуло евсюковского нагана обжигало впавший висок, оставив круглую, почти бескровную, почернелую ранку.	15	19
дуло	дуло_noun	Постепенно вампу осмелел, стал гладить пальцами блестящий ствол, приклад, заглянул в дуло, даже дунул в него, потом стал трогать курок и собачку ― и внезапно грянул выстрел.	86	90
дуло	дуло_noun	Расспросы киргизов-возниц разъяснили дело.  Я подлецу показал дуло нагана.  Через десять минут мы уезжали.	63	67
дуло	дуло_noun	Вынул из своей дорожной шкатулки пистолет, зарядил его дрожащими руками и, поцеловав в последний раз портрет матери, взводя курок, приставил дуло к виску, опустил, подержал дуло ворту и в тот момент, когда предсмертная нерешительность овладела им, пред его сознанием открылась новая возможность, и он принял отчаянное решение.	142	146
дуло	дуло_noun	В ту же минуту Морозов заметил, что американец начал стрельбу: над бортом его гондолы появилось дуло автоматического ружья.	97	101
дуло	дуло_noun	Предположим, что вы берете… и вставляете дуло в рот.	42	46
дуло	дуло_noun	И стоит между тиком и таком стена.  Да, стена, то есть дуло револьвера.	56	60
дуло	дуло_noun	Затем вытаскивает из кармана револьвер и приставляет дуло к виску.	54	58
дуло	дуло_noun	С ладони сыпал его в дуло револьвера, а из револьвера, махнув, рассыпал просто по песку.	22	26
дуло	дуло_noun	Он отодвинул дуло револьвера на край стола и царапая пальцами бородку, хмельно, туманно, рассмеялся	14	18
дуло	дуло_noun	Кругом пальба неумолчная, ненужная, разгульная, чуть-чуть притихающая к ночи: одни «прочищают дуло», другие стреляют «дичь», у третьих «сорвалось случайно».	95	99
дуло	дуло_noun	Тут растабарывать некогда, показал ему дуло револьвера, вскочил на ближнюю упряжную, отрубил постромки и помчался прочь, назад, туда, где остались товарищи.	40	44
дуло	дуло_noun	Ваган отпустил дуло ружья, уперся из всех сил руками, коленями в мох ― вылез, ничего не видя кругом, обтер воду с лица рукой, замаранной в чем-то липком, отдышался и разогнулся, сталоглядываться.	16	20
дуло	дуло_noun	Высунул дуло винтовки, нашел мушку и выстрелил: ― Не дражни!	9	13
дуло	дуло_noun	Павел Мохов выставил в щель дуло своей фузеи.	29	33
дуло	дуло_noun	Вбежал другой бандит, направил дуло винтовки в дверь, за которой я притаился, и выстрелил.	32	36
дуло	дуло_noun	Лицо его показалось мне страшным: будто дуло из кустов, глядел из-под брови его единственный глаз.	41	45
дуло	дуло_noun	И опять глаз, как пистолетное дуло, вперся в меня.	31	35
дуло	дуло_noun	Старик вынул из кармана тяжелый наган, подошел к жеребцу и вложил дуло в ухо.	67	71
дуло	дуло_verb	В окно — дуло Начнем с порога.	10	14
дуло	дуло_verb	Её ноги были закрыты одеялом, потому что дверь в купе была снята с петель и по полу сильно дуло.	92	96
дуло	дуло_verb	У костра за деревьями не так дуло.	30	34
дуло	дуло_verb	Баев укутывал ее пледом, подтыкал с боков, чтоб не дуло.	52	56
дуло	дуло_verb	Его назначили членом Парламента, он выступил только раз, попросив закрыть окно, из которого дуло.	93	97
дуло	дуло_verb	Здесь от больших окон всё время дуло, а топить было нечем; кое-как с грехом пополам отапливали одну комнату, где поставили все вещи, сбережённые Фадеичем в его "сараюшке"; остальные, выброшенные во двор, пропали, в том числе шкаф с запертым на ключ секретным ящиком; ключ был тут, а шкафа не было!	33	37
дуло	дуло_verb	Какой-то постоянный сквозняк, то ли из незанятых комнат, то ли от окон. Дуло, дуло… Спали не раздеваясь, в пальто, шапках, а то и в валенках.	79	83
дуло	дуло_verb	От этих ночей можно было сойти с ума. Из раскрытого окна тонко дуло прохладой. Одуряюще пахла молодая листва, скрипели грачи, а может быть, звёзды.	64	68
дуло	дуло_verb	Уж который день дуло с летнего берега, угнало в океан всю наживку, лова не было.	17	21
дуло	дуло_verb	В окно — дуло	10	14
дуло	дуло_verb	Папе с мамой квартира нравилась: просторная, четырехкомнатная, с высокими потолками и большими окнами. Правда, от окон дуло.	120	124
дуло	дуло_verb	Просидели до утра, закутавшись в один плед, потому что из кондиционера страшно дуло	80	84
дуло	дуло_verb	От Москвы-реки дуло стужей.	16	20
дуло	дуло_verb	Сквозь все эти рассказы в окошечко “о”, растянутого заводныморлеанским музыкантом, в черный выбитый ромбик соборного витража, дуло что-то еще.	127	131
дуло	дуло_verb	Сначала приятный, освежающий, а через день-другой все более холодный, пронизывающий. Та кромка неба, откуда дуло, почернела.	109	113
дуло	дуло_verb	Из иллюминатора дуло, стена салона покрылась холодной росой.	17	21
дуло	дуло_verb	Так она простояла до самого переезда на новую квартиру: зимой дуло вообще непереносимо, а ледяной ожог от ободка железного ночного горшка я с омерзением помню до сих пор.	63	67
дуло	дуло_verb	На вокзале, когда прощались, было ветрено, дуло.	44	48
дуло	дуло_verb	Кровать с голубыми железными спинками, на которой разместили Адама, стояла в углу, у дальней от окошка стены, так, чтобы, когда распахивали форточку, на него не дуло.	162	166
дуло	дуло_verb	Ему здесь не дуло, рядом догорала свеча.	14	18
дуло	дуло_verb	Помните, как у Чехова: «что-то живое жалобно гудело, точно дуло в пустую бутылку».	60	64
дуло	дуло_verb	В подвале, где было издательство, дуло изо всех окон, покрытых толстым слоем инея, в комнатах сидели в шубах.	35	39
дуло	дуло_verb	Он стоял, прислонившись к скале, чтобы не так дуло, и думал, кого эта женщина ему напоминает.	47	51
дуло	дуло_verb	Мы сидели на палубе, и страшно дуло.	32	36
дуло	дуло_verb	Даже зимой спим с открытой форточкой, только кроватку прикрываю, чтобы прямо не дуло, но у нас и с открытой форточкой темпиратура (зимой) 28 градусов в комнате, даже думать баюсь, что летом будет.	81	85
дуло	дуло_verb	Тепла от печки хватало ненадолго… И опять холод, холод… Из окон дуло. Из щелей балкона дуло. С внутренней стороны окна были сантиметров на десять покрыты льдом.	65	69
дуло	дуло_verb	― Марк не расслышал окончания фразы, которую Мина прокричала ему с улицы в прикрытое окно ванной комнаты, оттуда дуло теплым сквозняком и пахло помидорной ботвой.	114	118
дуло	дуло_verb	Он набросил на нее свой пиджак, потому что из окна дуло.	52	56
дуло	дуло_verb	Из открытой двери сильно дуло в ноги.	26	30
дуло	дуло_verb	Раневской было нелегко: дуло из окон зимой ― их надо было заклеивать; ее тахту потребовалось перетягивать, я нашел неподалеку от Южинского мастерскую, откуда на Южинский пришелмужчина, от него пахло водкой ― Раневская гневно выставила его прочь, мне тоже не поздоровилось.	25	29
дуло	дуло_verb	Купе не самое крайнее, там не дуло; соседи оказались милыми людьми…	31	35
дуло	дуло_verb	По речке, на льду, дуло, мело.	20	24
дуло	дуло_verb	Кое-как Катерина прикурила и спряталась за угол, где хоть не так дуло, и, отворачиваясь от ветра, подумала, что, пожалуй, нужно срочно вызывать такси.	66	70
дуло	дуло_verb	Там дуло; там пахло зверями; там сидело слишком много людей; там было непонятно.	5	9
дуло	дуло_verb	Маша сначала вскинулась, но раз-два сбегала на улицу по грязи, посидела над дыркой, из которой дуло, приняла ведро.	96	100
дуло	дуло_verb	В февральские морозы, когда дуло из всех щелей, раздевалась она обязательно догола, раскидывая одежду по комнате, во время объятий оставляла гореть лампу и сердилась, если Свечниковпытался ее потушить: «Извини, я не женщина Востока, чтобы любить тебя в полной темноте!»	29	33
дуло	дуло_verb	Заболел Ковалев не краснухой, а корью, из-за того что в этой тюрьме всюду стояли кондиционеры, и мы, для того чтобы не замерзать ночью, забивали решетки кондиционеровтряпками, трусами, носками, только чтобы не дуло.	211	215
дуло	дуло_verb	Я стала открывать окно, это было трудно ― осенью мы с мамой его заклеили, чтобы в комнату не дуло.	94	98
дуло	дуло_verb	Я держалась за край окна, сразу стало холодно ― сильно дуло.	56	60
дуло	дуло_verb	Сквозь рваный тент дуло, а на полу было бело от наметенного через дыру снега.	20	24
дуло	дуло_verb	Сарай был огромный, кривой, сколоченный словно наспех, с большими щелями, через которые сильно дуло, и множеством закутков и пристроек, откуда доносился мышиный крепкий, нонежилой дух.	96	100
дуло	дуло_verb	Спускаясь в вестибюль гостиницы, я опять соблазнился, опробовал на витражной рамке, сквозь которую нещадно дуло, угловой барашек.	108	112
дуло	дуло_verb	Он сел на нижнюю ступеньку крылечка, по ногам тоненько дуло из подполья дачи.	56	60
дуло	дуло_verb	За окном валил снег, дуло в щели.	22	26
дуло	дуло_verb	Провести идею через Парижский клуб не удалось, но в основе нынешнего фонда лежит та же идея ― чтобы в Европу не дуло ничем плохим и не текла всякая дрянь, ей придетсяраскошелиться.	113	117
дуло	дуло_verb	Его закрыли фанерой, но неплотно, и потому дуло, и особенно сильно, когда кто-нибудь открывал дверь в тамбур по дороге в уборную или в соседний вагон.	44	48
дуло	дуло_verb	Мне это было удобнее тем, что у передней стенки не так дуло ― большой наклонный козырек-обтекатель, укрепленный на крыше водительской кабины, надежно защищал от холодноговстречного ветра.	56	60
дуло	дуло_verb	Упакован и отовсюду подоткнут, чтобы не дуло.	41	45
дуло	дуло_verb	Дуло изо всех щелей, нужно было перебрать балки между первым и вторым этажами.	1	5
дуло	дуло_verb	У него обе руки были заняты ведерной садовой лейкой, а она чувствовала себя синюшным цыпленком из гастронома, потому что по ногам здорово дуло.	139	143
дуло	дуло_verb	Дуло, сквозило со всех сторон, а пуще всего со стороны запертой двери, где сидел у ухмыляющегося компьютера сынок Димочка.	1	5
дуло	дуло_verb	Но было ощущение как бы голыми, как бы голыми и потными к тому же, но это была неправда, они оба были вполне одетые мужчины и не вспотели ничуть, наоборот, из кухонной форточки дуло, сквозило.	178	182
дуло	дуло_verb	Да, оказалась к шестидесяти годам в обшарпанной однокомнатной квартире в «хрущобе», где сыпалось с потолка, дуло от окон, текли краны, а из дивана, прорвав обивку, грозно торчалипружины.	109	113
дуло	дуло_verb	Окно было разбито и из него немилосердно дуло.	42	46
дуло	дуло_verb	Нена вот уже несколько часов как-то упорно не хотела оставить своей постели, которую я со всех сторон обложил шкурами, чтобы не дуло с полу.	129	133
дуло	дуло_verb	На краю города, за Невой, на которой дуло, был Васильевский остров, на котором жил в коричневом доме, езды до него полтора часа, дядя Анатолий.	38	42
Дуло	дуло_verb	Уж очень скрипело дерево в саду.  Дуло.  Снежные колючки царапали щеки.	35	39
дуло	дуло_verb	В поле еще свежо дуло, жнивья были дики и рыжи, а там, где пахали, ― уже пахали под овес, ― маслянисто, с первобытной мощью чернели взметы.	18	22
дуло	дуло_verb	Чем была для него вся эта весна и особенно этот день, когда так свежо дуло навстречу ему в поле, а лошадь, одолевавшая насыщенные влагой жнивья и черные пашни, так шумно дышалаширокими ноздрями, храпя и ревя нутром с великолепной дикой силой?	71	75
дуло	дуло_verb	Из-под неопределенных туч, заходящих за садом, с юго-востока, дуло слабым горячим ветром.	63	67
дуло	дуло_verb	В затылок ему приятно пекло, в лицо тепло дуло полевым жаром, пахнувшим уже зацветающей рожью, дорожной пылью, колесной мазью.	43	47
дуло	дуло_verb	Огромный замок стал приходиться не по карману: стены стали лупиться, обваливаться, трескаться; старые потолки угрожали рухнуть, в окна дуло, камины перестали греть.	136	140
дуло	дуло_verb	Из вентиляционных окошек дуло.	26	30
дуло	дуло_verb	Был конец сентября, дуло после дождей, наносило мразь и холод.	21	25
Дуло	дуло_verb	Щелкал замок.  Дуло понизу из входной двери.  Тамара Петрова изрекла:	16	20
дуло	дуло_verb	А так дуло, что снег вокруг следов обметало, след это, значит, наружу вылезал.	7	11
дуло	дуло_verb	В огромном зале было все так же холодно, дуло по ногам, черные пыльные тряпки свисали с невидимого потолка, мраморные стены темнели неопрятными подозрительными пятнами иблестели потеками сырости, золото и пурпур с них осыпались, а горделиво-скромные бюсты — гипсовые, мраморные, бронзовые, золотые — слепо и скорбно глядели из ниш сквозь клочьяпыльной паутины.	42	46
дуло	дуло_verb	Не почему-нибудь, а просто он знал, что другого случая зайти к ней не будет, да и на набережной сильно дуло.	104	108
дуло	дуло_verb	Но я бы сказал, что проявился уже какой-то сквознячок, вроде бы ощущались какие-то щели, сквозь которые дуло.	105	109
дуло	дуло_verb	— Хотите, я лучше закрою форточку, чтобы не дуло.	45	49
дуло	дуло_verb	Острым первобытным холодом дуло с речного льда, окатывало густым паром из дымящихся внизу огромных прорубей, образованных утренней бомбежкой.	28	32
дуло	дуло_verb	Колюче ошпаривающим ветром дуло со стороны темно-малиновой, придавленной к земле щели заката, и ветер из стороны в сторону мотал над высотой гремящую пальбу боя.	28	32
дуло	дуло_verb	В широко раскрытую дверь вагона дуло холодом;	33	37
дуло	дуло_verb	пронзительно дуло в невидимые щели заметенного оконца, ледяные сквозняки гуляли по нарам.	14	18
дуло	дуло_verb	Из-под двери дуло, в землянке с утра было холодно.	14	18
дуло	дуло_verb	В комнате было почти так же холодно, как на улице, только ниоткуда не дуло.	71	75
дуло	дуло_verb	Кузьмичева прикрыла за его спиной дверь, чтобы не дуло с лестницы, и виновато сказала, что Галины Петровны нету дома.	51	55
дуло	дуло_verb	В кабине слышен был свист ветра, дуло в пробоины.	34	38
дуло	дуло_verb	А ты, Маша, укладывай Лидочку спать, только укрой ее, чтобы не дуло на нее из окна.	64	68
дуло	дуло_verb	Эти все дни дуло и крутило ― на ветках не осталось старых залежей, и они, не распрямившиеся еще от той тяжести, принимают на себя новую пушистую ношу	13	17
дуло	дуло_verb	Зеркало раздвоилось, и в нем появилось мое отражение ― заспанная, встревоженная физиономия.  По ногам дуло.  Поджимая пальцы, я подошел к окну и выглянул.	103	107
дуло	дуло_verb	На дворе было зябко, неприютно ― из леса, Китатским распадком, шибко дуло, по улицам поселка мело сор, жухлый тополевый лист, доносило ветром далекий собачий брех.	70	74
дуло	дуло_verb	Но там, где должен был стоять Ричард, было пусто и дуло холодом.	52	56
дуло	дуло_verb	В домике пахло паром и смолой, дуло из щелей: он был построен из непросохшего леса.	32	36
дуло	дуло_verb	Когда от очереди, гудящей, сующей ему продаттестаты, он был отделён закрытым окном и решёткой и только малая форточка оставлена для сующихся рук ― Чичишев бывал очень твёрд, кричал на бойцов, руки отталкивал и форточку прикрывал, чтоб не дуло.	239	243
дуло	дуло_verb	Там, в двух небольших комнатах, теснилось двадцать пять ― тридцать человек.  Из-под полов дуло.  В избушке поставили чугунную печку, которую раскаляли докрасна.	91	95
дуло	дуло_verb	Он был не причесан, борода торчала, ворот рубашки не застегнут, хотя в комнате было холодно, дуло от окна.	94	98
дуло	дуло_verb	И не потому, что было холодно, дуло из щелей в полу и не было электричества.	32	36
дуло	дуло_verb	Так как от окна сильно дуло, нам пришлось перейти ближе к кирпичной времянке, устроившись прямо на ковре.	24	28
дуло	дуло_verb	Так было удобнее, но зато немилосердно дуло в ноги; их относило ветром в сторону, и они все время находились под острым углом к туловищу.	40	44
дуло	дуло_verb	Наконец он уселся так, чтоб на него не дуло, сказал: «Теперь хорошо», ― доглодал лопатку, облизал пальцы, обтер их носовым платком и, поблагодарив хозяев, заметил:	40	44
дуло	дуло_verb	Юрий Андреевич оттащил скатанный ковер, которым заложен был низ выходной двери, чтобы из-под нее не дуло, накинул на плечи шубу и вышел на крыльцо.	101	105
дуло	дуло_verb	Я сидел в тускло освещенном зале третьего класса, где воняло керосином и дуло холодом по ногам.	74	78
дуло	дуло_verb	Был летний день, весь в кудрявых, легких облаках, пестривших прозрачной тенью цветущие зеленые взгорья за Москвой-рекой.  По комнатам дуло теплым ветром.	135	139
дуло	дуло_verb	Из всех щелей дуло, постель была как глетчер, в кувшине за ночь набирался лед, не было ни ванны, ни даже проточной воды;	15	19
дуло	дуло_noun	А последнее пальтишко стащут с него в переулке, вежливо прикладывая дуло револьвера к уху.	69	73
дуло	дуло_noun	― На съемках в мою спину постоянно утыкалось дуло револьвера, ― поделилась творческими ощущениями Вика.	46	50
дуло	дуло_noun	Когда Петруха, прыгнув с разбегу, ухватился за верх дувала, приоткрылась одна из ставень и показались огромные усы и дуло револьвера.	118	122
дуло	дуло_noun	Спас меня мой вахтенный унтер-офицер, отведя дуло револьвера и сказав, что я приехал с Черного моря учиться в Минных Классах.	46	50
дуло	дуло_noun	Но ни Лу, ни этот американец с итальянской фамилией ― Канелли ― не допускали мысли о том, что безоружного Мервиля не остановит направленное на него дуло револьвера.	149	153
дуло	дуло_noun	Кое-что было лишь на «Петропавловскѣ», когда два матроса приставив дуло револьвера ко лбу командующаго Бахарева, грубо требовали оружіе офицеров, которое он от них взял и спряталв свою каюту.	68	72
дуло	дуло_noun	В лицо Грабовскому ударил свет карманного фонаря, и он увидел направленное на его лицо дуло револьвера.	88	92
дуло	дуло_noun	Но Артем-то совершенно отчетливо увидел высунувшееся из темноты дуло винтовки, и дуло это было направлено в его сторону.	65	69
дуло	дуло_noun	Медведем набежавший поручик, врастая сапогами в изодранный сизый снег, качнул длинным взмахом приклад: ударил, как будто швырнул лопату земли, ― мокрый хруст заглушил на мигторопливые ломкие выстрелы; дуло винтовки врубилось под ложечку, выстрелило из спины липко-красное жало штыка…	202	206
дуло	дуло_noun	Корней Аркадьевич, в пояснице словно бы перешибленный стягом, оперся на дуло винтовки:	73	77
дуло	дуло_noun	Недосека скромно опустился на скамью, вздохнул, обеими руками оперся на дуло винтовки с заметно расколотым вдоль прикладом.	73	77
