word	word_id	sent	start	stop
печь	печь_noun	Мужа своего она, однако же, боялась и, по его приказанию, убиралась к себе на печь.	79	83
печь	печь_noun	Печь была жарко натоплена, и в ней варился обед, довольно роскошный для бедняков.	1	5
печь	печь_noun	Против зеркала огромная, длинная печь, из тёмных кафель, похожая на неподвижного великана с отрубленной головой в чёрной мантии.	34	38
печь	печь_noun	У нас в комнате, где бабушка Таня жила со своей мамой, твоей прабабушкой Лизой, стояла большая старинная печь в стиле ренессанс.	106	110
печь	печь_noun	Ставят его в печь загодя, на очень маленькую температуру, блюдо постепенно доходит и карамелизируется, овощи и мясо впитывают ароматы сухих фруктов и пряностей.	14	18
печь	печь_noun	На кухне холодно. Остывшая печь стоит, как покинутая крепость. Сквозь вымытые окна льется ясный дневной свет, но стены и потолок покрывает копоть, и оттого свет кажется серым.	28	32
печь	печь_noun	Две доменные печи там проходят всего лишь третью кампанию (так называют пятнадцатилетний период, в течение которого печь работает без остановок ― до капитального ремонта), а первая, запущенная еще в 1964 году, сейчас является самой современной.	117	121
печь	печь_noun	Одни люди кузнеца, остервенело работая топорами, кряжевали стволы, таившие в себе смолистый, жестокий жар, и стаскивали их к печи, ― почерневшим зевом печь глядела в глубь тайги.	152	156
печь	печь_noun	Очень удобная ― как раз для того, чтобы поставить ее на водяную баню в еще не остывшую печь и уйти к воскресной службе.	88	92
печь	печь_noun	Лучше в холодную воду, объяснила мне одна морщинистая бабушка, которая когда-то ходила в гору на мессу и успевала до этого поставить в печь фарсеман.	136	140
печь	печь_noun	Дуня между тем достала из сумки магазинную упаковку с рыбными котлетами, сняла пищевую пленку и сунула еду в стоявшую на подоконнике микроволновую печь.	148	152
печь	печь_noun	Печь многообещающе загудела, и по небольшой комнатке почти сразу разлился довольно приятный запах.	1	5
печь	печь_noun	«Хоть горшком назови, только в печь не станови», ― гласит старая русская пословица.	32	36
печь	печь_noun	От председателя еще в сентябре ушла жена, окна заклеить и печь топить некому.	59	63
печь	печь_noun	Ночи были холодные, а печь с вечера не топили; под утро мне стало зябко под бедным одеялом ― я нашарил старую шинель отца и укрылся; что-то высыпалось из нее и дробно раскатилосьпо полу, но я, разумеется, не стал интересоваться.	23	27
печь	печь_noun	Русская печь, очаг с составной чугунной плитой.	9	13
печь	печь_noun	А то НТВ уже обгадилось в тви. [Макс Иванов, муж] Всех хачей в печь! Это надо русских выселит из Саратова	64	68
печь	печь_noun	[Клоп диванный, муж] Автор блога не раз писал, причувствуйтесь к себе, все ответы внутри нас — я это называю Душа, кто-то Самость — «назови хоть горшком только в печь не сажай!»	163	167
печь	печь_noun	Кроме того, он — воплощение того, как должен выглядеть и вести себя идеальный повар: кипенно-белая рубашка с длинными рукавами (чтобы руки не обжечь, когда ставишь что-нибудь вгорячую печь, — поясняет детям), строгий, чёрный в белую полоску фартук (чтобы можно было ладони о себя вытирать — говорит и смеётся) и удивительно добрые серые глаза.	185	189
печь	печь_noun	Арсений почувствовал радость от того, что, придя домой, они также затопят печь и насладятся особым осенним уютом.	75	79
печь	печь_noun	Толстые бревна долго держали тепло. Еще дольше его держала глиняная печь. Уложенные у дальней печной стенки камни раскалялись докрасна.	69	73
печь	печь_noun	При правильной топке ниже полавочников дым не опускался. Топить печь было обязанностью Арсения. Из дровяника он приносил березовые поленья и складывал их в печи домиком.	65	69
печь	печь_noun	Глядя в печь, Арсений видел там порой свое лицо.	9	13
печь	печь_noun	Арсений растопил печь, а Христофор принес из сарая соломы.	18	22
печь	печь_noun	Он поставил в печь большой глиняный горшок с водой.	15	19
печь	печь_noun	В то давнее время ничто не варилось на огне: варилось сбоку от огня. Так была задумана печь. Устина сидела в углу, сложив руки на коленях.	88	92
печь	печь_noun	Не говоря ни слова, Арсений бросил их в печь.	41	45
печь	печь_noun	В то мгновение Арсений бросал в печь поленья.	33	37
печь	печь_noun	Прежде всего, разумеется, прекратим топить печь, которая способствует разложению тканей.	44	48
печь	печь_noun	Закваска богата витаминами, ферментами и другими полезными веществами, которые ещё более активизируются, попадая вместе с тестом в печь.	132	136
печь	печь_noun	С привкусом дыма, кто-то топит здесь печь.	38	42
печь	печь_noun	Она оказалась много просторнее кабинета, украшением ее действительно была печь в голубых изразцах, разрисованных темно-синими птицами с завитыми узорчатыми хвостами.	75	79
печь	печь_noun	Иногда набирали за овощным магазином доски от ящиков и протапливали печь, что случалось очень редко.	69	73
печь	печь_noun	Узнав, что шубы отправятся в печь на дезинфекцию, дамы закатили истерику.	30	34
печь	печь_noun	Разве что последователю кума Тыквы из известной сказки про Чиполлино. Печь электрогенератор Честно сказать, устройства, в которых остроумно сочетается несколько полезных функций, вызывают восхищение.	71	75
печь	печь_noun	В таких случаях туристов способен выручить термоэлектрический генератор, встроенный в походную печь, на которой можно и обед приготовить, и телефон подзарядить.	96	100
печь	печь_noun	Но более того, энергией генератора, использующего тепло от сжигания дров, можно питать вентилятор, который увеличит степень полноты сгорания, нагнетая воздух в печь.	161	165
печь	печь_noun	Не похоже, что светило собирается взорваться, но кто может гарантировать, что в его адскую печь не подбросят снова уголёк и процесс разогрева не возобновится?	92	96
печь	печь_noun	Когда каравай доставали, взамен обязательно полено в печь клали, чтобы печь не голодала.	54	58
печь	печь_noun	И кости греть старички всегда на печь забирались.	34	38
печь	печь_noun	Заворачивала в пеленку покрепче, лицо закрывала блином и в теплую печь на лопате засовывала.	67	71
печь	печь_noun	Древняя она очень была, обрушиться могла. Только печь долго стояла среди палисадника. Печь трогать боялись.	50	54
печь	печь_noun	Только печь долго стояла среди палисадника. Печь трогать боялись. С нее ведь наша деревня начала расти.	8	12
печь	печь_noun	И из трубы дымок идет. Затопили печь. А раз печь за ночь сложили да дом сделали — значит, корни уже пустили, таким соседям только рады.	33	37
печь	печь_noun	А раз печь за ночь сложили да дом сделали — значит, корни уже пустили, таким соседям только рады.	7	11
печь	печь_noun	Дверь в дом была утеплена и обита дерматином. Центр дома занимала большая белёная печь. Устье её находилось на кухне.	83	87
печь	печь_noun	В щепки разлетелись стол и лавки, горшки, бутылки, сундуки и комод, и только большая белая печь (орки складывают их по каким-то религиозным причинам) выдерживала пока удары моих снарядов, быстро теряя форму и объем.	92	96
печь	печь_noun	Тетка Люба ― женщина с цепким взглядом, тонкими крепко сжатыми губами и длинным носом ― прошлась по всем комнатам, постучала по всем перегородкам, заглянула в шкафы и сунула голову в печь.	184	188
печь	печь_noun	― Мира Александровна, моя главная цель в жизни сейчас ― вернуться домой. ― Я не умею топить печь. Паша.	93	97
печь	печь_noun	Когда есть вещество, всё, что может сделать с ним любое осознающее себя существо ― это воспользоваться. Сунуть его в печь. Не горит?..	118	122
печь	печь_noun	Солнечная печь мощностью 5 киловатт могла бы производить в течение года тонну кислорода.	11	15
печь	печь_noun	На печи ― кастрюля с кормом для коровы, на полу ― ведра с водой и тут же муфельная печь для обжига глины, и на всех столах ― сельхозинвентарь вперемежку с инструментами скульптора, глиняными заготовками и готовыми изделиями.	84	88
печь	печь_noun	С семи лет он помогал монастырской братии во главе с Саввой Сергием (Вощенко) топить печь, готовить облачения, а позднее на клиросе, в алтаре.	86	90
печь	печь_noun	Посреди избы, белая, в нескольких неглубоких и недлинных трещинах, стояла печь.	75	79
печь	печь_noun	«Казенку» с печью нельзя перетащить в воду, нужно разобрать печь и заново сложить на плоту.	13	17
печь	печь_noun	Решил так: буду разбирать печь послойно, зарисовывать каждый слой на бумаге и собирать в обратном порядке.	27	31
печь	печь_noun	Мне дали подсобника, и мы начали разбирать печь.	44	48
печь	печь_noun	Когда дошли до дымоходов, я ему признался, что первый раз складываю печь на плоту, и такую большую, поэтому дымоход нужно сделать по его усмотрению.	69	73
печь	печь_noun	Я, на два кирпича отставая от него, повел дымоход со своей стороны. К вечеру мы пробно затопили печь. Пекарь, чувствуется, не первый раз клал эту печь, при этом главным печником остался все равно я.	97	101
печь	печь_noun	Пекарь, чувствуется, не первый раз клал эту печь, при этом главным печником остался все равно я.	45	49
печь	печь_noun	Георгий говорил, что надо переложить печь и там, на летней кухне, крышу поменять.	38	42
печь	печь_noun	«Опять печь не растопила, ― подумал он, ― что за женщина?»	8	12
печь	печь_noun	сажали на печь в пустой хате;	11	15
печь	печь_noun	Наибольшее пространство в ней занимала огромная и универсальная по своим возможностям русская печь ― её называли «хозяйкой жилища».	95	99
печь	печь_noun	Алексей Бондарь. Газетная печь из неолита В городе Скопине прошёл третий международный фестиваль гончаров.	27	31
печь	печь_noun	Гончар из города Одоева Тульской области Константин Николаевич Кехаиди провёл в рамках фестиваля интересный эксперимент, изготовив одноразовую гончарную печь из газет.	154	158
печь	печь_noun	Подумал было, что неплохо бы истопить печь, но мысль эта как-то сразу отошла на второй план и затерялась.	39	43
печь	печь_noun	Оригинальную сушильную печь для пастилы разработал старший научный сотрудник Центрального аэрогидродинамического института (ЦАГИ) кандидат технических наук, инженер с большим стажем Константин Колинько.	24	28
печь	печь_noun	Поэтому на Арбате, в усадьбе князя Нарышкина, слону отвели тёплый амбар, где была сделана специально печь, а «зверовщики» (прислуга) заботились, чтобы в помещении всегда было тепло, а корму ― «во всяком довольстве».	102	106
печь	печь_noun	Иногда для лучшей экстракции рекомендуют на время настаивания поместить чайник в горячую духовку либо в микроволновую печь, чтобы он не остывал или даже продолжал кипеть ― в отличие от чая ройбос хорошо переносит кипячение.	119	123
печь	печь_noun	Преодолев встречный поток в протоке, образованной островком-крохой и южным берегом большого таёжного острова, группа выходит на широкий плёс и может остановиться в избе, в которой есть печь и нары.	186	190
печь	печь_noun	Печь пышет пастью, горелки ярятся струями пламени.	1	5
печь	печь_noun	Топилась печь, и все глиняные петухи, лисы, собаки, барыни, всадники, солдаты отправлялись в огонь.	10	14
печь	печь_noun	Какие бы новые отопительные приборы ни появлялись в продаже, вряд ли люди откажутся от удовольствия иметь в дачном доме печь или камин.	121	125
печь	печь_noun	К тому же в любое время печь можно разобрать и использовать кирпич повторно.	25	29
печь	печь_noun	Решил хозяин поставить новую печь, позвал печника.	30	34
печь	печь_noun	Приходит другой печник. ― За сколько дней сложишь печь? ― Ну, дней за четыре-пять.	51	55
печь	печь_noun	«Коновалов вставал очень рано, приходил в лабораторию раньше всех и сейчас же брался за дело: запаивал трубки с веществом и разбавленной азотной кислотой, устанавливал нагревание на водяной бане или с обратным холодильником, перегонял и очищал что-нибудь, подготавливал печь для органического анализа, взвешивал.	271	275
печь	печь_noun	Отсвет огня, будто прогорают в печь поленья.	32	36
печь	печь_noun	И голландская печь во всю стену, облицованная кафелем, с чугунной дверцей на замке.	15	19
печь	печь_noun	Мама вставала в четыре, чтобы затопить печь, потому что, когда мы спали, у нас отмерзали уши, буквально».	40	44
печь	печь_noun	Основными потребителями электрической энергии в быту являются: электроплита; холодильник; освещение; электрочайник; микроволновая печь; утюг; пылесос; фен; радиоэлектронная аппаратура.	131	135
печь	печь_noun	Чтобы приготовить пищу, обогреться и умыться, надо было сперва сложить печь, потом нарубить деревьев или сучьев и натаскать воды (а если поблизости не было реки или ручья, то сначала вырыть колодец).	72	76
печь	печь_verb	Далька моя тоже поправилась, правда, в 16 размер ещё влезает, но потенциал налицо, вернее на другом месте, так я её на «диету» посадила: никаких хатифим, шоко, перестала печь, только на шабат, считаю ей каждый кусок, заставляю есть овощи, собираюсь отправить на плавание.	171	175
печь	печь_verb	― Значить так, ― говорила она, ― берёшь три скорлупки воды, щепоть соли, пять ладошек муки. Она научила меня печь блины. Сейчас все, включая детей, стонут: "Когда ты испечёшь блинчики?	110	114
печь	печь_verb	Единственное, чего не умею, ― печь пироги и торты (Спиваков их и не ест).	31	35
печь	печь_verb	― Давай-ка подучу тебя, как капусту квасить, оладьи печь и всякое такое, а то ведь я-то помру, а ты ничего и не сможешь.	53	57
печь	печь_verb	Тут Воробьева снова обернулась, и Сидоров с тоской подумал, что придётся ему теперь день-деньской печь для неё сладкие пирожки и носить её в школу на шее, чтобы оправдать такую внезапную и безумную любовь.	99	103
печь	печь_verb	К весне выдачу продуктов по карточкам вовсе прекратили, рекомендовали собирать траву, грибы, улиток, кофе варить из желудей, хлеб печь из рапса.	131	135
печь	печь_verb	Читала книги, готовила суп, стирала, беседовала у плиты с подругами или училась у начфина ― отца развратной Иды ― печь в "чуде" хлеб?	115	119
печь	печь_verb	Но третью партию я завтра печь больше не готова.	27	31
печь	печь_verb	Но потом родители сказали: «Ну хорошо, не хочешь тренироваться ― прекрасно, будет, кому дома убирать и пирожки нам печь».	116	120
печь	печь_verb	У шеф-повара Ольги Петровны Бубенько нет от гостей никаких секретов, регулярно в кафе проходят кулинарные мастер-классы, так что можно самому научиться печь вертуту с разными начинками, лепить вареники с вишней или чистить селедку и готовить из нее настоящий одесский форшмак.	153	157
печь	печь_verb	На них доносили служанки и соседи ― в шаббат никто не разжигал печь.	64	68
печь	печь_verb	Я научу тебя, печь пирожки по моему особому рецепту.	15	19
печь	печь_verb	Киноа универсально ― его можно варить, как крупу, можно смолоть в муку и печь из него хлеб, можно сделать растительное масло, прорастить и приготовить из ростков салат.	74	78
печь	печь_verb	Пироги должен печь пирожник, сапоги тачать сапожник.	15	19
печь	печь_verb	Через неделю у Светы день рождения, ей исполняется 25 лет, она хочет собрать подружек, а Женечка умеет печь какой-то совершенно необыкновенный торт, знает секреты.	104	108
печь	печь_verb	Панкрашина говорила, что приедет к Дорожкиной печь торт и потом отправится сдавать украшение туда, где она взяла его напрокат.	47	51
печь	печь_verb	И договорились, что Евгения Васильевна приедет в среду часов в одиннадцать утра, покажет, как печь торт, а часика в два-три поедет в бутик сдавать колье.	95	99
печь	печь_verb	И в доме престарелых, и в детсаду она обязательно навела бы идеальную чистоту и научила бы поваров вкусно готовить, делать разные салаты и печь пирожки по субботам. Ей по-настоящему очень хотелось работать, она замирала от этих мыслей и начинала улыбаться.	140	144
печь	печь_verb	Два газовых баллона в неделю ― с уговором не печь в духовках.	46	50
печь	печь_verb	А во время визита Вашей мамы, мне кажется, самым лучшим было бы если бы бабушка периодически предлагала совместную игру или другое время препроведение (например печь печенье )) ), но не настаивала, не обижалась и не ругалась на отказы.	162	166
печь	печь_verb	Но пирожки печь и чинить диваны Мартынов уже, наверное, не будет никогда.	12	16
печь	печь_verb	петь колыбельные песни? шарлотку печь? Крючком не умею, смеется Митька.	34	38
печь	печь_verb	[Катерина Музычук, жен] Буду пирожки печь, раскопал тут один рецептик.	38	42
печь	печь_verb	― спросил Дамилола. ― От глагола «печь». Грыму стало неловко, что при нем началось семейное выяснение отношений, и он попытался перевести разговор на другую тему.	35	39
печь	печь_verb	Яков Петрович разразился обычным для него бурным смехом и сказал жене Ольге Петровне своим сиплым голосом: «Ставь самовар для артиста. А я буду печь бублики». Полчаса стучала в соседней комнате машинка.	145	149
печь	печь_verb	Сейчас вот: пироги печь, пуговицы пришивать, на родительские собрания ходить.	20	24
печь	печь_verb	Аллу готовили к конкурсу все девочки ― учили печь осетинский пирог, играть на осетинской гармошке, петь осетинскую народную песню. До конкурса оставалось два дня.	46	50
печь	печь_verb	Не печь она не может, без её пирогов Земля перестанет вращаться.	4	8
печь	печь_verb	Каждый день к Терезе приходила Сона, и они шли обжигать новые, вылепленные Ильханом тандыры, печь хлеб, скрести столы.	94	98
печь	печь_verb	Кому Машка будет печь пирожки с печенью?	18	22
печь	печь_verb	— Так приходи завтра, — предложила бабушка, — я тебя печь научу.	54	58
печь	печь_verb	— Иди, иди, Оленька, — ласково проводила меня баба Люба, — и приходи завтра обязательно. Будем пирожки печь. На улице я прижала холодные руки к горячим щекам.	104	108
печь	печь_verb	По-болгарски пукам значит «лопаться», «трескаться», «трещать на огне», «печь кукурузу» (зёрнышки которой лопаются при нагревании).	73	77
печь	печь_verb	Марина Михайловна стала учить детей лепить пельмени. Соня с Тасей встали печь блины. ― Тась, смотри, берешь половину половника, наливаешь на сковородку, переворачиваешь, смазываешь маслом, ― показывала Соня.	74	78
